year,quarter,TotalkWh,TotalAccounts,temperature_2m_max,temperature_2m_min,cumulative_solar,BEV,PHEV,load_per_account,delta_totalkwh,delta_totalaccounts,delta_load_per_account,Income_Median,Pct_Multifamily,Locale,Pct_Rentalunits,Educ_Attainment_L5,Pct no vehicles,CommuteGr45min,Commute15min,Commute30min,Total_Pop,Total_Pop_Median_age,GRAPI_<30%,GRAPI_>30%,zip_code
2019,3,9652378.666666666,11113.333333333334,27.460436,17.489782,719.0,221.0,343.0,868.5403719256147,4044733.666666666,-318.0,377.989984102672,42296.1666666667,21.35,Suburban Large,27.6833333333,15.7,5.2333333333,31.8422304733,29.691096075,38.4666734467,5198.6666666667,44.4333333333,39.4666666667,60.6,91773
2019,4,6486693.333333333,11444.333333333334,21.741413,12.1348915,719.0,221.0,343.0,566.8039495529082,-3165685.333333333,331.0,-301.73642237270656,42296.1666666667,21.35,Suburban Large,27.6833333333,15.7,5.2333333333,31.8422304733,29.691096075,38.4666734467,5198.6666666667,44.4333333333,39.4666666667,60.6,91773
2020,1,5905950.666666667,11426.666666666666,18.521482,9.552802,827.0,273.0,344.0,516.8568261376897,-580742.666666666,-17.66666666666788,-49.94712341521847,42296.1666666667,21.35,Suburban Large,27.6833333333,15.7,5.2333333333,31.8422304733,29.691096075,38.4666734467,5198.6666666667,44.4333333333,39.4666666667,60.6,91773
2020,2,7071682.666666667,11432.0,23.278625,14.058297,827.0,273.0,344.0,618.5866573361325,1165732.0,5.33333333333394,101.72983119844275,42296.1666666667,21.35,Suburban Large,27.6833333333,15.7,5.2333333333,31.8422304733,29.691096075,38.4666734467,5198.6666666667,44.4333333333,39.4666666667,60.6,91773
2020,3,11125254.666666666,11477.333333333334,28.95174,17.91913,827.0,273.0,344.0,969.3240009293679,4053571.999999999,45.33333333333394,350.73734359323544,42296.1666666667,21.35,Suburban Large,27.6833333333,15.7,5.2333333333,31.8422304733,29.691096075,38.4666734467,5198.6666666667,44.4333333333,39.4666666667,60.6,91773
2020,4,7657781.0,11457.333333333334,23.085978,13.106629,827.0,273.0,344.0,668.3737635284533,-3467473.666666666,-20.0,-300.9502374009146,42296.1666666667,21.35,Suburban Large,27.6833333333,15.7,5.2333333333,31.8422304733,29.691096075,38.4666734467,5198.6666666667,44.4333333333,39.4666666667,60.6,91773
2021,1,5913172.0,11135.333333333334,19.145555,9.275,937.0,420.0,369.0,531.0278393103035,-1744609.0,-322.0,-137.34592421814978,42296.1666666667,21.35,Suburban Large,27.6833333333,15.7,5.2333333333,31.8422304733,29.691096075,38.4666734467,5198.6666666667,44.4333333333,39.4666666667,60.6,91773
2021,2,5883774.333333333,11416.333333333334,23.353352,13.432472,937.0,420.0,369.0,515.3821425443078,-29397.666666666977,281.0,-15.645696765995694,42296.1666666667,21.35,Suburban Large,27.6833333333,15.7,5.2333333333,31.8422304733,29.691096075,38.4666734467,5198.6666666667,44.4333333333,39.4666666667,60.6,91773
2021,3,10018965.0,11431.0,27.739782,17.481087,937.0,420.0,369.0,876.4731869477736,4135190.666666667,14.66666666666606,361.09104440346573,42296.1666666667,21.35,Suburban Large,27.6833333333,15.7,5.2333333333,31.8422304733,29.691096075,38.4666734467,5198.6666666667,44.4333333333,39.4666666667,60.6,91773
2021,4,6065858.333333333,11396.666666666666,21.003912,12.154456,937.0,420.0,369.0,532.2484644632933,-3953106.666666667,-34.33333333333394,-344.22472248448025,42296.1666666667,21.35,Suburban Large,27.6833333333,15.7,5.2333333333,31.8422304733,29.691096075,38.4666734467,5198.6666666667,44.4333333333,39.4666666667,60.6,91773
2022,1,5590122.0,11420.666666666666,20.286112,10.600555,1151.0,680.0,394.0,489.47422800770534,-475736.333333333,24.0,-42.77423645558798,42296.1666666667,21.35,Suburban Large,27.6833333333,15.7,5.2333333333,31.8422304733,29.691096075,38.4666734467,5198.6666666667,44.4333333333,39.4666666667,60.6,91773
2022,2,5846912.333333333,11434.666666666666,23.980824,13.996209,1151.0,680.0,394.0,511.3321187033582,256790.33333333302,14.0,21.857890695652884,42296.1666666667,21.35,Suburban Large,27.6833333333,15.7,5.2333333333,31.8422304733,29.691096075,38.4666734467,5198.6666666667,44.4333333333,39.4666666667,60.6,91773
2022,3,10845566.0,11431.333333333334,28.699566,18.679998,1151.0,680.0,394.0,948.7577418790459,4998653.666666667,-3.3333333333321207,437.42562317568763,42296.1666666667,21.35,Suburban Large,27.6833333333,15.7,5.2333333333,31.8422304733,29.691096075,38.4666734467,5198.6666666667,44.4333333333,39.4666666667,60.6,91773
2022,4,6316984.333333333,11428.333333333334,20.258804,11.9718485,1151.0,680.0,394.0,552.7476447425987,-4528581.666666667,-3.0,-396.01009713644714,42296.1666666667,21.35,Suburban Large,27.6833333333,15.7,5.2333333333,31.8422304733,29.691096075,38.4666734467,5198.6666666667,44.4333333333,39.4666666667,60.6,91773
2014,4,4037079.6666666665,8411.666666666666,23.77111,12.383064,129.0,42.0,57.0,479.9381414701803,0.0,0.0,0.0,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2015,1,3604056.0,8018.666666666667,23.522112,10.638778,192.0,79.0,68.0,449.4582640505487,-433023.6666666665,-392.9999999999991,-30.479877419631634,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2015,2,3691883.0,8420.666666666666,24.676,13.405121,192.0,79.0,68.0,438.4312010133798,87827.0,401.9999999999991,-11.027063037168887,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2015,3,6148120.666666667,8403.333333333334,30.102629,18.839045,192.0,79.0,68.0,731.6287980959936,2456237.666666667,-17.33333333333212,293.1975970826138,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2015,4,4393091.333333333,8401.666666666666,23.809694,11.786869,192.0,79.0,68.0,522.8833168022218,-1755029.333333334,-1.6666666666678793,-208.74548129377183,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2016,1,3818974.0,8407.0,21.602373,9.636989,246.0,98.0,106.0,454.26121089568215,-574117.333333333,5.33333333333394,-68.62210590653962,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2016,2,3603990.3333333335,8423.333333333334,25.084242,13.747429,246.0,98.0,106.0,427.85797388207357,-214983.6666666665,16.33333333333394,-26.40323701360859,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2016,3,5960934.0,8431.666666666666,29.916218,17.91948,246.0,98.0,106.0,706.9698359359558,2356943.6666666665,8.33333333333212,279.1118620538822,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2016,4,3798021.3333333335,8018.333333333333,23.26676,12.094479,246.0,98.0,106.0,473.6671793805862,-2162912.6666666665,-413.33333333333303,-233.30265655536954,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2017,1,3413656.333333333,7271.333333333333,18.13889,10.017777,290.0,153.0,152.0,469.4677271477033,-384365.00000000047,-747.0,-4.1994522328829476,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2017,2,3366665.333333333,7528.333333333333,23.944012,14.01489,290.0,153.0,152.0,447.1992915651981,-46991.0,257.0,-22.268435582505163,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2017,3,5726250.333333333,7295.666666666667,27.37348,18.43489,290.0,153.0,152.0,784.8837666194544,2359585.0,-232.66666666666606,337.68447505425627,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2017,4,3404940.333333333,7646.666666666667,23.822935,14.361522,290.0,153.0,152.0,445.28426329555356,-2321310.0,351.0,-339.5995033239008,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2018,1,3700526.3333333335,8433.333333333334,19.456112,10.4794445,328.0,217.0,228.0,438.7975889328063,295586.00000000047,786.666666666667,-6.486674362747237,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2018,2,3482634.6666666665,8443.333333333334,22.132473,13.06379,328.0,217.0,228.0,412.4715357283853,-217891.66666666698,10.0,-26.326053204421044,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2018,3,6760420.333333333,8474.666666666666,27.971848,18.609346,328.0,217.0,228.0,797.7210903083701,3277785.6666666665,31.33333333333212,385.2495545799848,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2018,4,3723521.3333333335,8441.666666666666,21.578913,12.728912,328.0,217.0,228.0,441.08841066140184,-3036898.9999999995,-33.0,-356.63267964696826,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2019,1,3962077.3333333335,8412.666666666666,16.568888,8.748888,373.0,299.0,284.0,470.9656866629686,238556.0,-29.0,29.87727600156677,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2019,2,3386696.6666666665,8412.666666666666,21.338516,12.952802,373.0,299.0,284.0,402.5711229098978,-575380.666666667,0.0,-68.39456375307083,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2019,3,5701405.0,8047.666666666667,27.460436,17.489782,373.0,299.0,284.0,708.4544174294826,2314708.3333333335,-364.9999999999991,305.88329451958487,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2019,4,3842170.0,8417.0,21.741413,12.1348915,373.0,299.0,284.0,456.4773672329809,-1859235.0,369.33333333333303,-251.97705019650175,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2020,1,3856651.0,8409.666666666666,18.521482,9.552802,410.0,332.0,282.0,458.59736810812956,14481.0,-7.33333333333394,2.120000875148662,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2020,2,4471203.666666667,8437.333333333334,23.278625,14.058297,410.0,332.0,282.0,529.9309023388116,614552.666666667,27.66666666666788,71.33353423068206,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2020,3,6770263.333333333,8475.0,28.95174,17.91913,410.0,332.0,282.0,798.8511307767944,2299059.666666666,37.66666666666606,268.9202284379828,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2020,4,4781632.666666667,8454.666666666666,23.085978,13.106629,410.0,332.0,282.0,565.561346790727,-1988630.666666666,-20.33333333333394,-233.2897839860674,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2021,1,4027831.0,8076.333333333333,19.145555,9.275,474.0,451.0,317.0,498.7202525898717,-753801.666666667,-378.33333333333303,-66.84109420085537,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2021,2,3914670.0,8384.666666666666,23.353352,13.432472,474.0,451.0,317.0,466.8843921443906,-113161.0,308.33333333333303,-31.835860445481103,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2021,3,6348781.333333333,8428.666666666666,27.739782,17.481087,474.0,451.0,317.0,753.2367317883414,2434111.333333333,44.0,286.35233964395087,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2021,4,3935622.6666666665,8423.666666666666,21.003912,12.154456,474.0,451.0,317.0,467.2101618455938,-2413158.6666666665,-5.0,-286.02656994274764,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2022,1,3929583.0,8438.666666666666,20.286112,10.600555,602.0,692.0,323.0,465.6639674514142,-6039.666666666511,15.0,-1.5461943941796221,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2022,2,3768392.6666666665,8447.333333333334,23.980824,13.996209,602.0,692.0,323.0,446.1044116486465,-161190.3333333335,8.66666666666788,-19.559555802767704,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2022,3,6762119.666666667,8454.333333333334,28.699566,18.679998,602.0,692.0,323.0,799.8406734219138,2993727.0000000005,7.0,353.73626177326736,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2022,4,4074808.6666666665,8440.0,20.258804,11.9718485,602.0,692.0,323.0,482.7972353870458,-2687311.0000000005,-14.33333333333394,-317.043438034868,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2023,2,3064970.6666666665,8461.666666666666,19.802801,12.12423,603.0,1057.0,354.0,362.21831790427416,-1009838.0,21.66666666666606,-120.57891748277166,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2023,3,5571469.0,8470.333333333334,27.543587,17.410978,603.0,1057.0,354.0,657.7626618393608,2506498.3333333335,8.66666666666788,295.54434393508666,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2023,4,3589569.0,8457.333333333334,22.691956,13.1566305,603.0,1057.0,354.0,424.4327211098849,-1981900.0,-13.0,-233.32994072947594,41750.8333333333,15.9666666667,Suburban Large,31.65,16.1,3.85,27.203417365,29.5660685767,43.2305140633,4123.8333333333,44.1166666667,44.5666666667,55.4333333333,91775
2014,4,4805380.666666667,12026.0,23.77111,12.383064,79.0,36.0,37.0,399.58262653140423,0.0,0.0,0.0,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2015,1,4289803.333333333,12050.666666666666,23.522112,10.638778,117.0,82.0,46.0,355.9805819871653,-515577.33333333395,24.66666666666606,-43.602044544238936,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2015,2,3889329.3333333335,12039.666666666666,24.676,13.405121,117.0,82.0,46.0,323.0429413881891,-400473.99999999953,-11.0,-32.9376405989762,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2015,3,6184734.666666667,12018.333333333334,30.102629,18.839045,117.0,82.0,46.0,514.6083483566773,2295405.3333333335,-21.33333333333212,191.56540696848822,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2015,4,5243248.333333333,12059.333333333334,23.809694,11.786869,117.0,82.0,46.0,434.78757808612966,-941486.333333334,41.0,-79.82077027054765,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2016,1,4552383.0,12111.666666666666,21.602373,9.636989,153.0,111.0,76.0,375.8675932296684,-690865.333333333,52.33333333333212,-58.91998485646127,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2016,2,3830867.0,12158.333333333334,25.084242,13.747429,153.0,111.0,76.0,315.0815901302262,-721516.0,46.66666666666788,-60.78600309944221,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2016,3,6359911.333333333,12150.0,29.916218,17.91948,153.0,111.0,76.0,523.4494924554184,2529044.333333333,-8.33333333333394,208.36790232519223,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2016,4,4709126.333333333,12125.666666666666,23.26676,12.094479,153.0,111.0,76.0,388.36020012645355,-1650785.0,-24.33333333333394,-135.08929232896486,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2017,1,4788081.0,12106.0,18.13889,10.017777,190.0,135.0,141.0,395.5130513794812,78954.66666666698,-19.66666666666606,7.152851253027677,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2017,2,4114733.6666666665,12149.333333333334,23.944012,14.01489,190.0,135.0,141.0,338.67979038630375,-673347.3333333335,43.33333333333394,-56.833260993177475,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2017,3,7080279.666666667,12202.333333333334,27.37348,18.43489,190.0,135.0,141.0,580.2398175212392,2965546.0000000005,53.0,241.5600271349354,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2017,4,4520386.333333333,12187.666666666666,23.822935,14.361522,190.0,135.0,141.0,370.8984219019227,-2559893.333333334,-14.66666666666788,-209.34139561931647,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2018,1,4526039.333333333,12201.0,19.456112,10.4794445,204.0,164.0,215.0,370.95642433680297,5653.0,13.33333333333394,0.05800243488027945,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2018,2,3977480.6666666665,12197.0,22.132473,13.06379,204.0,164.0,215.0,326.10319477467135,-548558.6666666665,-4.0,-44.85322956213162,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2018,3,7264126.0,12213.0,27.971848,18.609346,204.0,164.0,215.0,594.7863751739949,3286645.3333333335,16.0,268.68318039932353,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2018,4,4438188.333333333,12170.0,21.578913,12.728912,204.0,164.0,215.0,364.68268967406186,-2825937.666666667,-43.0,-230.10368549993302,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2019,1,4926984.666666667,12144.0,16.568888,8.748888,228.0,223.0,291.0,405.7134936319719,488796.33333333395,-26.0,41.03080395791005,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2019,2,3806578.0,12163.0,21.338516,12.952802,228.0,223.0,291.0,312.963742497739,-1120406.666666667,19.0,-92.7497511342329,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2019,3,6262470.333333333,12162.666666666666,27.460436,17.489782,228.0,223.0,291.0,514.8928688884017,2455892.333333333,-0.33333333333393966,201.9291263906627,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2019,4,4643276.666666667,12159.666666666666,21.741413,12.1348915,228.0,223.0,291.0,381.8588777104636,-1619193.666666666,-3.0,-133.0339911779381,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2020,1,4707973.666666667,12154.333333333334,18.521482,9.552802,277.0,269.0,300.0,387.3493952774045,64697.0,-5.333333333332121,5.490517566940866,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2020,2,5081506.333333333,12206.0,23.278625,14.058297,277.0,269.0,300.0,416.3121688786935,373532.66666666605,51.66666666666606,28.96277360128903,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2020,3,7394414.666666667,12235.0,28.95174,17.91913,277.0,269.0,300.0,604.3657267402261,2312908.333333334,29.0,188.05355786153262,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2020,4,5839672.0,12212.333333333334,23.085978,13.106629,277.0,269.0,300.0,478.17823511750413,-1554742.666666667,-22.66666666666606,-126.187491622722,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2021,1,5209844.0,12241.0,19.145555,9.275,310.0,379.0,355.0,425.60607793480926,-629828.0,28.66666666666606,-52.572157182694866,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2021,2,4529657.0,12242.333333333334,23.353352,13.432472,310.0,379.0,355.0,369.99948266942573,-680187.0,1.3333333333339397,-55.60659526538353,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2021,3,7022835.333333333,12114.333333333334,27.739782,17.481087,310.0,379.0,355.0,579.7129020719258,2493178.333333333,-128.0,209.71341940250005,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2021,4,4772994.333333333,11989.0,21.003912,12.154456,310.0,379.0,355.0,398.11446603831286,-2249841.0,-125.33333333333394,-181.59843603361293,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2022,1,5136434.666666667,12233.0,20.286112,10.600555,381.0,663.0,369.0,419.8834845636121,363440.33333333395,244.0,21.76901852529926,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2022,2,4333616.333333333,12162.666666666666,23.980824,13.996209,381.0,663.0,369.0,356.3047851348388,-802818.333333334,-70.33333333333394,-63.57869942877329,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2022,3,7410066.666666667,12222.0,28.699566,18.679998,381.0,663.0,369.0,606.2892052582774,3076450.333333334,59.33333333333394,249.9844201234386,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2022,4,5094820.0,12090.666666666666,20.258804,11.9718485,381.0,663.0,369.0,421.3845390383767,-2315246.666666667,-131.33333333333394,-184.90466621990072,26782.75,36.35,Suburban Large,60.6625,7.7375,7.275,22.9381884687,31.0838768712,45.5567137075,4687.75,42.8375,44.125,55.875,91776
2014,4,5199957.333333333,11614.0,23.77111,12.383064,142.0,53.0,61.0,447.7318179209,0.0,0.0,0.0,32129.125,16.8125,Suburban Large,39.975,13.45,3.65,25.3433045987,27.642310115,46.7335713175,4193.125,42.9875,37.2875,62.725,91780
2015,1,4678906.666666667,11385.0,23.522112,10.638778,287.0,115.0,71.0,410.9711608842044,-521050.66666666605,-229.0,-36.76065703669565,32129.125,16.8125,Suburban Large,39.975,13.45,3.65,25.3433045987,27.642310115,46.7335713175,4193.125,42.9875,37.2875,62.725,91780
2015,2,4813166.0,11625.0,24.676,13.405121,287.0,115.0,71.0,414.03578494623656,134259.33333333302,240.0,3.0646240620321805,32129.125,16.8125,Suburban Large,39.975,13.45,3.65,25.3433045987,27.642310115,46.7335713175,4193.125,42.9875,37.2875,62.725,91780
2015,3,8000941.666666667,11617.333333333334,30.102629,18.839045,287.0,115.0,71.0,688.7072477906577,3187775.666666667,-7.66666666666606,274.6714628444211,32129.125,16.8125,Suburban Large,39.975,13.45,3.65,25.3433045987,27.642310115,46.7335713175,4193.125,42.9875,37.2875,62.725,91780
2015,4,5690250.0,11664.333333333334,23.809694,11.786869,287.0,115.0,71.0,487.8332809419026,-2310691.666666667,47.0,-200.87396684875506,32129.125,16.8125,Suburban Large,39.975,13.45,3.65,25.3433045987,27.642310115,46.7335713175,4193.125,42.9875,37.2875,62.725,91780
2016,1,4896119.333333333,11664.666666666666,21.602373,9.636989,356.0,156.0,115.0,419.73932674172715,-794130.666666667,0.3333333333321207,-68.09395420017546,32129.125,16.8125,Suburban Large,39.975,13.45,3.65,25.3433045987,27.642310115,46.7335713175,4193.125,42.9875,37.2875,62.725,91780
2016,2,4834255.666666667,11662.666666666666,25.084242,13.747429,356.0,156.0,115.0,414.5068880759118,-61863.666666666046,-2.0,-5.23243866581538,32129.125,16.8125,Suburban Large,39.975,13.45,3.65,25.3433045987,27.642310115,46.7335713175,4193.125,42.9875,37.2875,62.725,91780
